READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
113.103223531849	1.39330344150164	-1.53513555358936	8.68619734588055e-10	2.16671829747934e-10	-2.16671829747934e-10
115.581854104525	0.885862904169244	-1.08532713117376	1.26405865080097e-09	3.1531162587233e-10	-3.1531162587233e-10
118.602214812388	2.55272018993874	-2.13449780369426	9.07715236857408e-10	2.08946136133378e-10	-2.08946136133378e-10
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
132.404714	2.100012	-1.975942	6.03763462462026e-10	9.16373420338157e-11	-9.16373420338157e-11
136.155311	1.728124	-1.650586	4.81339525760289e-10	9.0288931352277e-11	-9.0288931352277e-11
140.347136	2.389739	-2.463701	3.27004283024973e-10	6.30430306174304e-11	-6.30430306174304e-11
144.974027	2.457962	-2.237151	3.4388626398533e-10	6.45056370984574e-11	-6.45056370984574e-11
150.071339	2.874149	-2.639350	2.79431128791598e-10	5.53892066726099e-11	-5.53892066726099e-11
155.394242	2.719593	-2.448754	3.17300305173333e-10	5.79308198714231e-11	-5.79308198714231e-11
163.434907	3.538993	-5.321071	1.73138145666024e-10	3.43196857198391e-11	-3.43196857198391e-11
169.301589	2.152128	-2.327690	3.4914488838543e-10	6.73114902362705e-11	-6.73114902362705e-11
174.811395	3.306941	-3.357678	2.40874878274265e-10	4.51829111942735e-11	-4.51829111942735e-11
181.325192	3.322542	-3.206855	2.41606697247427e-10	4.65792346738243e-11	-4.65792346738243e-11
189.278880	3.465658	-4.631147	1.98434935444397e-10	3.72221402512643e-11	-3.72221402512643e-11
195.058963	2.087138	-2.314425	3.56770134945925e-10	6.8781553610233e-11	-6.8781553610233e-11
199.868956	2.237364	-2.722855	3.16342129619886e-10	6.09874547693683e-11	-6.09874547693683e-11
205.023329	2.514661	-2.917008	2.89347846008714e-10	5.57832638706316e-11	-5.57832638706316e-11
209.499819	2.329425	-1.961829	3.82326093284239e-10	6.98028797742907e-11	-6.98028797742907e-11
213.636945	2.271832	-1.807701	3.88752231166085e-10	7.49473688903521e-11	-7.49473688903521e-11
218.002190	2.180065	-2.093413	3.66597791940693e-10	7.4745133727729e-11	-7.4745133727729e-11
222.390161	1.983692	-2.207906	4.02879133404666e-10	7.76709073642031e-11	-7.76709073642031e-11
226.689771	1.891734	-2.315917	4.24171899850082e-10	7.9565488856599e-11	-7.9565488856599e-11
231.082225	2.340280	-2.500721	3.73175550362637e-10	7.19443743559298e-11	-7.19443743559298e-11
235.610873	1.864493	-2.188368	4.46196901360873e-10	8.1464010370321e-11	-8.1464010370321e-11
240.718049	2.930890	-3.242684	2.75691327642434e-10	5.03341205093302e-11	-5.03341205093302e-11
246.653236	3.300932	-3.004297	2.54127749791129e-10	4.76688589863504e-11	-4.76688589863504e-11
252.367840	2.637266	-2.413673	3.1770168654445e-10	5.95939784397011e-11	-5.95939784397011e-11
257.412578	2.321442	-2.407472	3.47150421824672e-10	6.33807177117823e-11	-6.33807177117823e-11
261.966094	2.057400	-2.232073	3.82599957784385e-10	6.9852861848586e-11	-6.9852861848586e-11
267.427877	2.655324	-3.404383	2.54344949832475e-10	5.04165950600555e-11	-5.04165950600555e-11
272.532817	2.462572	-2.449615	3.27698726166385e-10	6.14691999338355e-11	-6.14691999338355e-11
277.328504	2.545229	-2.333115	3.23197693877473e-10	6.23091460649678e-11	-6.23091460649678e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
304.363121	11.404971	-18.682858	1.27902306504695e-10	2.80165299054012e-11	-2.80165299054012e-11
326.703127	16.645485	-10.935035	1.33482875268592e-10	2.99666551027984e-11	-2.99666551027984e-11
364.116953	21.856099	-20.768341	8.86056016927403e-11	1.99713394942617e-11	-1.99713394942617e-11
410.561988	40.601424	-24.588936	5.99950027218117e-11	1.34687546465144e-11	-1.34687546465144e-11
488.669198	40.221154	-37.505786	5.28818442724502e-11	1.18718674199001e-11	-1.18718674199001e-11
578.247261	53.443270	-49.356910	3.28088211547603e-11	7.45753726132158e-12	-7.45753726132158e-12
698.315905	46.204127	-66.625373	1.1801332596883e-11	2.66101025309286e-12	-2.66101025309286e-12
789.139444	78.239307	-44.619413	1.05983943295712e-11	2.3797987080077e-12	-2.3797987080077e-12
943.222137	74.595874	-75.843385	8.36617701572164e-12	1.87857422104619e-12	-1.87857422104619e-12
1102.665186	53.055446	-84.847174	8.74812561867943e-12	1.98088988518011e-12	-1.98088988518011e-12
1261.560736	82.208815	-105.840105	4.8159323509422e-12	1.25039734348367e-12	-1.25039734348367e-12
1428.087186	88.687326	-84.317634	6.91193616772191e-12	1.56507986739742e-12	-1.56507986739742e-12
1641.349241	121.133431	-124.574729	5.81931204588293e-12	1.20523276988883e-12	-1.20523276988883e-12
