READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wtslew mode data
89.3125555058242	0.332750502140911	-0.418030531104193	1.21945230653124e-08	2.85221219917521e-09	-2.85221219917521e-09
89.9859295017089	0.347931508468719	-0.340623493743777	1.33582487880711e-08	3.12439936755967e-09	-3.12439936755967e-09
90.6471761491728	0.277355863869587	-0.313315138995208	1.59424159640644e-08	3.72881768753826e-09	-3.72881768753826e-09
91.3110466687012	0.417600341728161	-0.386514655658843	1.21340462459145e-08	2.83806710132019e-09	-2.83806710132019e-09
92.0745945889144	0.406630441610758	-0.345947578485038	1.34651482232122e-08	3.14940238500949e-09	-3.14940238500949e-09
92.9199614282476	0.328069549104526	-0.43873639772238	1.35631571251363e-08	3.17232596998273e-09	-3.17232596998273e-09
93.6477362938271	0.386671696254723	-0.399705316474979	1.31309422837346e-08	3.07123399314133e-09	-3.07123399314133e-09
94.3229224607651	0.343107545746562	-0.288514470683339	1.63027512255468e-08	3.81309754195229e-09	-3.81309754195229e-09
95.0328582463159	0.357176744097771	-0.366828239804221	1.4297548075497e-08	3.34409478917837e-09	-3.34409478917837e-09
95.8479740312804	0.399585950168728	-0.457939040866677	1.21250625986883e-08	2.8359658901392e-09	-2.8359658901392e-09
96.5201114836194	0.28433749538452	-0.272551502170288	1.87524605996664e-08	4.38606713853885e-09	-4.38606713853885e-09
97.1236053108276	0.374735670281993	-0.319156331823706	1.50666020953346e-08	3.52397105374873e-09	-3.52397105374873e-09
98.0442912364774	0.479725739879072	-0.545950255367828	1.45537175713301e-08	3.27501649970695e-09	-3.27501649970695e-09
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
105.961956	0.257121	-0.253502	1.42181733964238e-08	1.65282908924196e-09	-1.65282908924196e-09
106.493905	0.239342	-0.274828	1.27838084056545e-08	1.58196783496552e-09	-1.58196783496552e-09
107.008519	0.237119	-0.275271	1.52843073759303e-08	1.75740070096899e-09	-1.75740070096899e-09
107.518302	0.278867	-0.272664	1.31790617671691e-08	1.5981959429289e-09	-1.5981959429289e-09
108.054054	0.262622	-0.256885	1.95643211383597e-08	2.05089815264298e-09	-2.05089815264298e-09
108.584141	0.282288	-0.267465	1.37856400222081e-08	1.67175437060621e-09	-1.67175437060621e-09
109.143822	0.234988	-0.277392	1.54920111041034e-08	1.86533842304563e-09	-1.86533842304563e-09
109.674029	0.343479	-0.295219	1.68303594399094e-08	2.04098085282139e-09	-2.04098085282139e-09
110.518033	0.435284	-0.500525	1.57479937570879e-08	1.96483389496995e-09	-1.96483389496995e-09
111.284285	0.402034	-0.330968	1.94652857090921e-08	2.40558739834431e-09	-2.40558739834431e-09
112.186266	0.446543	-0.499946	1.42789367825949e-08	1.78154374159233e-09	-1.78154374159233e-09
113.265667	0.632082	-0.632858	1.00316926416803e-08	1.26368127133551e-09	-1.26368127133551e-09
114.291721	0.347920	-0.393973	1.73910677021603e-08	2.12896428340875e-09	-2.12896428340875e-09
115.069441	0.468662	-0.429800	1.45308327610993e-08	1.79577066129884e-09	-1.79577066129884e-09
116.033349	0.397864	-0.495246	1.4741575265446e-08	1.85697993827343e-09	-1.85697993827343e-09
116.949750	0.442212	-0.518536	1.44486636818832e-08	1.75215783361538e-09	-1.75215783361538e-09
117.835564	0.397911	-0.443602	1.60657824985072e-08	1.96672674286181e-09	-1.96672674286181e-09
118.655373	0.537035	-0.421897	1.35627575289507e-08	1.67613255606483e-09	-1.67613255606483e-09
119.732141	0.582899	-0.539734	1.09528347996923e-08	1.37971655119567e-09	-1.37971655119567e-09
120.799172	0.513950	-0.484131	1.23682176197438e-08	1.50286386206227e-09	-1.50286386206227e-09
121.704764	0.376930	-0.391642	1.64169457831383e-08	1.99084712732428e-09	-1.99084712732428e-09
122.570931	0.459012	-0.489237	1.34740716344902e-08	1.66517240301522e-09	-1.66517240301522e-09
123.518140	0.513471	-0.488197	1.31430080712861e-08	1.62425844179522e-09	-1.62425844179522e-09
124.454035	0.339030	-0.422424	1.78618057867953e-08	2.18659073377916e-09	-2.18659073377916e-09
125.152302	0.414685	-0.359237	1.75987079959424e-08	2.19574247493882e-09	-2.19574247493882e-09
125.944900	0.383556	-0.377913	1.79484920138122e-08	2.28284727938704e-09	-2.28284727938704e-09
126.641558	0.354075	-0.313101	2.16364659857631e-08	2.62380689326303e-09	-2.62380689326303e-09
127.323603	0.449496	-0.327970	1.84030793681152e-08	2.27431622865731e-09	-2.27431622865731e-09
128.231378	0.408153	-0.458279	1.6429877595269e-08	2.03046113053962e-09	-2.03046113053962e-09
129.126834	0.407595	-0.487303	1.57059653411906e-08	1.9595901909983e-09	-1.9595901909983e-09
129.868330	0.399088	-0.333901	1.93889606704522e-08	2.37354056094661e-09	-2.37354056094661e-09
130.643508	0.342666	-0.376090	1.92907863131558e-08	2.40685843283312e-09	-2.40685843283312e-09
