READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
99.758032	16.788639	-20.821089	6.58253826460948e-11	1.40340314758752e-11	-1.40340314758752e-11
133.595942	15.545810	-17.049270	7.70837747794256e-11	1.64343037159029e-11	-1.64343037159029e-11
164.728878	9.486033	-15.587127	1.0129188529779e-10	2.15954835650507e-11	-2.15954835650507e-11
186.890447	12.397645	-12.675535	9.6707450805284e-11	2.11032777276162e-11	-2.11032777276162e-11
224.940728	21.986404	-25.652636	5.05141953566322e-11	1.10659731251435e-11	-1.10659731251435e-11
262.809034	16.713218	-15.881902	7.01912745420192e-11	1.56952169995832e-11	-1.56952169995832e-11
306.337909	25.838003	-26.815657	4.28227476448162e-11	9.6540170025326e-12	-9.6540170025326e-12
362.727591	27.116601	-30.551679	3.88975684864002e-11	8.76911424189625e-12	-8.76911424189625e-12
417.419049	30.093463	-27.574857	3.90818848263538e-11	8.77466172964235e-12	-8.77466172964235e-12
470.243884	29.922288	-22.731372	4.28191768859222e-11	9.61378381737885e-12	-9.61378381737885e-12
552.752034	32.662958	-52.585862	2.64694301147301e-11	5.99189102242405e-12	-5.99189102242405e-12
620.433405	25.157206	-35.018414	2.21364116452245e-11	4.84976431485764e-12	-4.84976431485764e-12
677.978743	25.280189	-32.388131	2.10761974087373e-11	4.73243487179197e-12	-4.73243487179197e-12
738.523816	42.462016	-35.264884	1.56151703384388e-11	3.50623628889518e-12	-3.50623628889518e-12
824.292141	44.449811	-43.306309	1.37701579469742e-11	3.10491010911421e-12	-3.10491010911421e-12
905.799829	33.147023	-37.057877	1.7213681131656e-11	3.89765501323254e-12	-3.89765501323254e-12
971.142242	35.502209	-32.195391	1.88404397135093e-11	4.14414530536636e-12	-4.14414530536636e-12
1077.465412	42.008339	-70.820941	1.06507397278356e-11	2.41163574680574e-12	-2.41163574680574e-12
1166.244709	68.565662	-46.770958	1.02577024489762e-11	2.35233089741873e-12	-2.35233089741873e-12
1277.786622	44.779809	-42.976231	1.37160712405838e-11	3.07979474746161e-12	-3.07979474746161e-12
1372.661212	47.690520	-50.094781	1.23751252219058e-11	2.76714369002502e-12	-2.76714369002502e-12
1477.190862	58.497370	-56.839130	1.10150590069609e-11	2.42287099655144e-12	-2.42287099655144e-12
1617.991218	73.149713	-82.302887	1.02351220791022e-11	2.01368313304522e-12	-2.01368313304522e-12
2139.167191	92.659881	-97.895599	6.60469961354018e-12	1.52099368212695e-12	-1.52099368212695e-12
2305.359248	99.470844	-73.532176	8.62552281307632e-12	1.81160773732012e-12	-1.81160773732012e-12
7503.823852	666.982251	-353.488849	1.87284470261193e-12	3.72922149944803e-13	-3.72922149944803e-13
14859.871968	4848.125884	-3463.848736	5.419809698775e-13	1.29407373046928e-13	-1.29407373046928e-13
35128.273013	30693.038179	-11003.006681	1.50722215629116e-13	4.19289232164686e-14	-4.19289232164686e-14
