READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
478.861540	35.645532	-32.051788	3.54641076736291e-11	7.95688440418683e-12	-7.95688440418683e-12
556.670624	58.128888	-42.163552	2.34064670195252e-11	5.30548112360478e-12	-5.30548112360478e-12
671.657995	63.492377	-56.858483	1.92695632219786e-11	4.35290068771721e-12	-4.35290068771721e-12
793.964446	49.000246	-58.814074	2.11983640026064e-11	4.78858112263448e-12	-4.78858112263448e-12
875.382649	27.757442	-32.417958	3.77241611366671e-11	8.46393817302344e-12	-8.46393817302344e-12
946.024246	32.335065	-42.884155	2.32335874067818e-11	5.08673142340445e-12	-5.08673142340445e-12
1009.044159	31.997893	-30.684847	1.8511476032411e-11	4.15365282337524e-12	-4.15365282337524e-12
1081.990017	34.271275	-40.947965	2.92990272563847e-11	6.5965484024103e-12	-6.5965484024103e-12
1169.378106	52.190066	-53.116814	2.28518184206411e-11	5.1445834014475e-12	-5.1445834014475e-12
1260.800523	46.016089	-39.232351	2.7277274029982e-11	6.12002557374715e-12	-6.12002557374715e-12
1341.809144	32.704788	-34.992532	3.48512991598199e-11	7.65439768776407e-12	-7.65439768776407e-12
1415.195382	32.030429	-40.681451	2.34846305922391e-11	5.28745143717313e-12	-5.28745143717313e-12
1500.981072	49.044280	-53.755260	1.13657771919088e-11	2.54149343919316e-12	-2.54149343919316e-12
1576.753862	33.446830	-26.728510	1.90381238420784e-11	4.30166430010559e-12	-4.30166430010559e-12
1644.218304	26.157728	-34.017612	1.89943295310949e-11	4.24727242555062e-12	-4.24727242555062e-12
1718.767260	46.886392	-48.391228	1.17971634808147e-11	2.66556667869657e-12	-2.66556667869657e-12
1814.431241	54.021931	-48.777589	1.09706711904987e-11	2.4701985802093e-12	-2.4701985802093e-12
1925.180703	61.115909	-56.727531	9.68891136284145e-12	2.18159673926653e-12	-2.18159673926653e-12
2012.315164	29.142208	-26.018552	2.13296239249604e-11	4.80264407945684e-12	-4.80264407945684e-12
2107.878584	53.929548	-66.421212	9.98841933486186e-12	2.24901350163384e-12	-2.24901350163384e-12
2233.252899	89.022932	-71.444768	7.44773613781608e-12	1.67114783136787e-12	-1.67114783136787e-12
2424.260693	90.502639	-101.984861	7.12359515486783e-12	1.5984249194297e-12	-1.5984249194297e-12
2560.244415	57.318056	-45.481084	1.25200457949372e-11	2.69549870804646e-12	-2.69549870804646e-12
7155.426116	93.881336	-86.644972	8.37153356428124e-12	1.88588032827457e-12	-1.88588032827457e-12
7344.570261	127.887711	-95.262809	5.05660781933075e-12	1.32740402259715e-12	-1.32740402259715e-12
7584.047319	101.531992	-111.589348	5.42372041347443e-12	1.41433255949143e-12	-1.41433255949143e-12
7802.363801	88.814950	-116.784490	7.65191681945127e-12	1.71950148224585e-12	-1.71950148224585e-12
8134.000297	272.844527	-242.821545	5.03727200552186e-12	1.00073687143279e-12	-1.00073687143279e-12
12645.393784	138.435387	-119.817753	4.10870217645522e-12	1.06954310578329e-12	-1.06954310578329e-12
12879.727044	92.150548	-95.897872	5.68267132659448e-12	1.46964211030567e-12	-1.46964211030567e-12
13122.593606	175.234425	-150.716015	3.49833048345311e-12	8.82639729813684e-13	-8.82639729813684e-13
13542.382514	221.805517	-244.554483	2.26893753340777e-12	5.9160698272401e-13	-5.9160698272401e-13
14058.111460	142.344572	-293.923428	2.71531381212756e-12	6.70235340838495e-13	-6.70235340838495e-13
18935.185511	1055.525821	-641.916279	1.12598198970716e-12	2.66592406378966e-13	-2.66592406378966e-13
23850.937226	228.637546	-180.055174	2.18049750660361e-12	5.75487889561701e-13	-5.75487889561701e-13
24470.209692	366.574059	-390.634921	1.19642889145464e-12	3.10628714905986e-13	-3.10628714905986e-13
25324.823522	457.205130	-488.039770	1.5132040527843e-12	3.15020679270232e-13	-3.15020679270232e-13
34542.561944	2791.873960	-3631.495092	9.07254064802982e-13	1.80270072468701e-13	-1.80270072468701e-13
45825.226030	3091.891962	-4186.074538	5.66019257665051e-13	1.38016791409026e-13	-1.38016791409026e-13
63277.001094	2976.232729	-8807.374002	4.09828159563167e-13	1.12450949279683e-13	-1.12450949279683e-13
76774.172481	6846.499351	-6608.760609	3.18408532007787e-13	7.66154298061152e-14	-7.66154298061152e-14
92873.178092	2305.725220	-5045.492740	4.24940254353749e-13	1.0426294223213e-13	-1.0426294223213e-13
110834.254363	7479.419688	-10284.266431	3.81766955510523e-13	9.09043022290067e-14	-9.09043022290067e-14
185325.104083	25306.960109	-33782.823391	1.58363608688894e-13	3.23866772424853e-14	-3.23866772424853e-14
289315.555054	48232.935678	-56411.936811	6.93287372551204e-14	1.80182229759387e-14	-1.80182229759387e-14
472399.176212	165989.476600	-95048.109560	3.74344115275967e-14	1.17532661366037e-14	-1.17532661366037e-14
