READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
141.062241	39.337171	-35.882337	5.77468849199645e-11	1.30444625948293e-11	-1.30444625948293e-11
204.605547	18.418285	-24.206075	9.54606441131162e-11	2.14540906159679e-11	-2.14540906159679e-11
255.481816	32.732256	-32.457984	6.27012460038166e-11	1.37487433164613e-11	-1.37487433164613e-11
324.204218	34.214713	-35.990147	5.23455757810006e-11	1.18849977586731e-11	-1.18849977586731e-11
387.655198	40.968553	-29.236267	5.12621737950154e-11	1.15208360985091e-11	-1.15208360985091e-11
457.029556	29.262456	-28.405804	6.06015650667023e-11	1.36893299912499e-11	-1.36893299912499e-11
512.969233	28.483739	-26.677181	3.0121672478916e-11	6.73541530225755e-12	-6.73541530225755e-12
578.268938	38.403474	-36.815966	2.32273543830718e-11	5.08564513458179e-12	-5.08564513458179e-12
5441.204565	203.022067	-150.509474	7.33828740329265e-12	1.9163939505717e-12	-1.9163939505717e-12
7969.779991	8001.116241	-2325.553359	4.70658398628268e-12	7.43592386676866e-13	-7.43592386676866e-13
