READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
45207.750230	72.323521	-108.203199	5.12353850945743e-12	1.36122852884382e-12	-1.36122852884382e-12
45368.542999	122.145373	-88.469247	4.32899414282332e-12	1.1434810747407e-12	-1.1434810747407e-12
45569.012334	102.202937	-78.323963	6.69005392840119e-12	1.52821787198119e-12	-1.52821787198119e-12
45767.091117	72.114435	-95.875845	6.91765366562304e-12	1.60791658126507e-12	-1.60791658126507e-12
45932.207134	67.466858	-93.001582	7.38444915370122e-12	1.67244119796826e-12	-1.67244119796826e-12
46103.249051	84.466181	-103.575059	5.39099906179871e-12	1.32732051849734e-12	-1.32732051849734e-12
51028.509078	121.645054	-134.101006	4.16956397948146e-12	1.09640900361693e-12	-1.09640900361693e-12
51246.657931	79.008381	-96.503799	6.13803163082945e-12	1.60813498754267e-12	-1.60813498754267e-12
51402.610795	111.104316	-76.944484	5.67669937432539e-12	1.47639536172323e-12	-1.47639536172323e-12
51631.943713	87.371499	-118.228601	4.89724975843858e-12	1.27834197969993e-12	-1.27834197969993e-12
51811.648911	80.671300	-92.333700	5.59133538893128e-12	1.46489578809976e-12	-1.46489578809976e-12
51983.446527	144.561725	-91.126315	3.96257365450079e-12	1.03815287605567e-12	-1.03815287605567e-12
52334.074255	197.600717	-206.066003	4.03796568553785e-12	7.86864994066615e-13	-7.86864994066615e-13
56857.036690	108.124722	-180.216666	2.93161262734923e-12	8.18302545109516e-13	-8.18302545109516e-13
57031.408221	106.758031	-66.246809	5.24868426137978e-12	1.36498493559956e-12	-1.36498493559956e-12
57212.780508	100.897944	-74.614256	5.1524634795293e-12	1.33992821429133e-12	-1.33992821429133e-12
57461.274358	108.150594	-147.595906	3.5006583702287e-12	9.20315934632902e-13	-9.20315934632902e-13
57675.949596	99.075535	-106.524645	4.52729095712326e-12	1.17736586766073e-12	-1.17736586766073e-12
57870.361041	115.278991	-95.335909	4.63430875106837e-12	1.20954741888454e-12	-1.20954741888454e-12
58052.229200	133.996592	-66.589168	5.00875598673736e-12	1.33133538627251e-12	-1.33133538627251e-12
58329.034512	67.806360	-142.808720	5.02108253857863e-12	1.33459005533809e-12	-1.33459005533809e-12
58533.906588	168.811836	-137.065716	4.85203976708999e-12	1.07844691278449e-12	-1.07844691278449e-12
62583.744521	112.354711	-125.334309	4.27175665846521e-12	1.13164663796064e-12	-1.13164663796064e-12
62833.210818	93.561754	-137.111587	3.87657570423182e-12	1.02317151519848e-12	-1.02317151519848e-12
63099.628757	125.514755	-172.856185	2.93015041884951e-12	7.90896333473905e-13	-7.90896333473905e-13
63344.379563	101.408149	-119.236051	4.00556423659081e-12	1.0650699609021e-12	-1.0650699609021e-12
63583.397117	103.093415	-137.609405	3.75684736350034e-12	9.73554606129733e-13	-9.73554606129733e-13
63824.439068	100.247043	-137.948537	3.72170989443227e-12	9.8960467361065e-13	-9.8960467361065e-13
64052.429919	125.495893	-127.743807	3.53422618612406e-12	9.29353141044e-13	-9.29353141044e-13
64340.411116	138.393596	-162.485305	2.95565147859152e-12	7.83003107733172e-13	-7.83003107733172e-13
64695.801503	176.632989	-216.996791	3.19007672134464e-12	7.112226639961e-13	-7.112226639961e-13
68503.889566	148.733326	-258.038482	2.24527306155852e-12	6.73226610496769e-13	-6.73226610496769e-13
68741.432370	156.907741	-88.809479	3.67044905281396e-12	9.649268817201e-13	-9.649268817201e-13
68996.499524	160.094467	-98.159412	3.65762732125772e-12	9.54623962979363e-13	-9.54623962979363e-13
69270.973951	106.264300	-114.379960	4.48459553065718e-12	1.16626253220923e-12	-1.16626253220923e-12
69464.897376	85.346035	-87.659125	5.91528443041189e-12	1.53279605300756e-12	-1.53279605300756e-12
69652.434105	105.917067	-102.190693	4.96051684490434e-12	1.28542002208999e-12	-1.28542002208999e-12
69905.816598	115.803573	-147.465427	3.92834347201163e-12	1.02898785498839e-12	-1.02898785498839e-12
70161.397048	128.506804	-139.776876	3.8674106224047e-12	1.02043550393969e-12	-1.02043550393969e-12
70438.871391	114.301381	-148.967539	4.32116657071643e-12	1.15278225860992e-12	-1.15278225860992e-12
70695.419704	103.467847	-142.246933	4.5296070274834e-12	1.14025142802312e-12	-1.14025142802312e-12
74167.774880	199.788532	-173.802088	2.38264603914742e-12	6.38337337885862e-13	-6.38337337885862e-13
74567.775219	188.423033	-200.211807	2.27653644074534e-12	6.05325930160779e-13	-6.05325930160779e-13
74927.421003	77.002188	-171.222752	3.66339324273244e-12	9.5276728941991e-13	-9.5276728941991e-13
75174.277448	183.678403	-169.854257	2.56366179515482e-12	6.69209326552812e-13	-6.69209326552812e-13
75476.853893	89.209959	-118.898041	4.35202379981722e-12	1.1444296613692e-12	-1.1444296613692e-12
