READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
142.056015	0.414265	-0.512663	6.43533504654415e-09	9.59323141989113e-10	-9.59323141989113e-10
142.961160	0.528563	-0.490879	5.50099304105473e-09	8.32382091814971e-10	-8.32382091814971e-10
144.092735	0.501813	-0.603012	4.77202663678821e-09	7.22078664730757e-10	-7.22078664730757e-10
145.178038	0.451946	-0.583490	4.85712644817415e-09	7.24057658111239e-10	-7.24057658111239e-10
146.113616	0.361453	-0.483632	5.86680178400176e-09	8.74571187583501e-10	-8.74571187583501e-10
147.004255	0.639655	-0.529186	4.19896053443894e-09	6.25944059493038e-10	-6.25944059493038e-10
148.221909	0.487696	-0.577999	4.54076695076842e-09	6.76897572730258e-10	-6.76897572730258e-10
149.240734	0.611059	-0.531129	4.1979337104933e-09	6.25790967087522e-10	-6.25790967087522e-10
150.787317	0.752862	-0.935524	2.73559853569665e-09	4.20218524006258e-10	-4.20218524006258e-10
152.534575	0.740232	-0.994396	2.67301027903799e-09	4.04466278832426e-10	-4.04466278832426e-10
153.797909	0.750738	-0.523101	3.71395998988775e-09	5.53644423150959e-10	-5.53644423150959e-10
155.215076	0.632321	-0.666430	3.67861332989096e-09	5.48375338282837e-10	-5.48375338282837e-10
156.656341	0.701516	-0.808944	3.1824450090193e-09	4.74410915730461e-10	-4.74410915730461e-10
157.990029	0.743097	-0.632172	3.40431755943145e-09	5.22941191411287e-10	-5.22941191411287e-10
159.562218	0.955344	-0.829092	2.61561341942974e-09	4.01787409750168e-10	-4.01787409750168e-10
161.286911	0.828289	-0.769349	2.96435370486261e-09	4.50085155295265e-10	-4.50085155295265e-10
162.811525	0.638010	-0.696325	3.46378312885497e-09	5.24121948020311e-10	-5.24121948020311e-10
164.250919	0.906544	-0.801384	2.64158656787672e-09	4.05777202787408e-10	-4.05777202787408e-10
165.865417	0.679762	-0.707954	3.36957138135135e-09	5.02306068859198e-10	-5.02306068859198e-10
167.306252	0.920196	-0.761073	2.86632330843234e-09	4.33717351997442e-10	-4.33717351997442e-10
169.056361	0.904722	-0.829912	2.92209540022399e-09	4.42156548708445e-10	-4.42156548708445e-10
171.214651	1.203395	-1.253568	2.0795480108875e-09	3.10000751687229e-10	-3.10000751687229e-10
173.349832	0.749475	-0.931785	2.81146987522113e-09	4.31873171259622e-10	-4.31873171259622e-10
175.202894	1.339127	-1.103587	1.89246525316313e-09	2.82112050668661e-10	-2.82112050668661e-10
177.419112	0.795271	-0.877090	2.78671659966881e-09	4.21671696695824e-10	-4.21671696695824e-10
179.144002	0.931319	-0.929620	2.59506478491267e-09	3.92671929294624e-10	-3.92671929294624e-10
181.113794	1.075118	-1.038473	2.37769407765962e-09	3.5978055778452e-10	-3.5978055778452e-10
183.264375	0.936697	-1.075463	2.53615449200907e-09	3.83757887378235e-10	-3.83757887378235e-10
185.239826	1.140679	-1.038754	2.38208363958047e-09	3.55100025026074e-10	-3.55100025026074e-10
187.443173	0.759150	-1.062668	2.80321134423853e-09	4.24167629444618e-10	-4.24167629444618e-10
189.656608	1.531085	-1.454285	1.66840483840164e-09	2.48711142430133e-10	-2.48711142430133e-10
192.465323	0.985377	-1.277630	2.05093413484144e-09	3.15046421261574e-10	-3.15046421261574e-10
194.710420	1.549507	-1.259720	1.65690815987926e-09	2.50714874465007e-10	-2.50714874465007e-10
197.511343	1.241123	-1.251416	1.98602631413586e-09	2.96059314113867e-10	-2.96059314113867e-10
199.748370	1.091001	-0.995904	2.40925050047516e-09	3.70087842907895e-10	-3.70087842907895e-10
202.670805	1.746356	-1.831435	1.41204771086645e-09	2.13663814945096e-10	-2.13663814945096e-10
