READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
26843.405515	72.617117	-57.763252	8.17592354333193e-12	1.83529026301682e-12	-1.83529026301682e-12
26998.465232	67.996320	-82.442600	6.94848971033701e-12	1.57197135635855e-12	-1.57197135635855e-12
27135.763180	66.093432	-69.301628	7.63772163748628e-12	1.72787404636722e-12	-1.72787404636722e-12
27267.145024	60.077268	-65.288412	8.19211104258244e-12	1.85327647045169e-12	-1.85327647045169e-12
27390.386438	54.679634	-63.164146	8.74820744691998e-12	1.97139727020744e-12	-1.97139727020744e-12
27536.155502	71.885889	-91.089431	6.26594497854165e-12	1.4231134146796e-12	-1.4231134146796e-12
27674.442253	79.023258	-66.400862	6.9246891437731e-12	1.57891888513995e-12	-1.57891888513995e-12
27843.089045	83.380927	-89.623533	4.26293684626731e-12	1.13578648507919e-12	-1.13578648507919e-12
28022.806397	106.755715	-96.336425	5.0835779248547e-12	1.14111553117373e-12	-1.14111553117373e-12
28209.334870	75.680362	-79.772758	5.10134708718774e-12	1.33086563555647e-12	-1.33086563555647e-12
28386.853531	78.687841	-101.838299	4.47385381499827e-12	1.17945300094251e-12	-1.17945300094251e-12
28652.703831	173.880633	-187.162459	5.31571933541007e-12	9.17412280292555e-13	-9.17412280292555e-13
32665.171539	107.444913	-90.632967	5.01251715089693e-12	1.19905224450847e-12	-1.19905224450847e-12
32864.603526	73.495665	-91.987075	6.50895382553698e-12	1.48284254862467e-12	-1.48284254862467e-12
33033.238197	133.026515	-95.139005	3.37628236670539e-12	9.03537311120205e-13	-9.03537311120205e-13
33268.095959	96.246472	-101.831248	3.79606946020079e-12	9.97691143204836e-13	-9.97691143204836e-13
33438.901849	75.879282	-74.559418	6.74514837373144e-12	1.52028940457352e-12	-1.52028940457352e-12
33622.995239	107.414613	-108.214107	3.79511119438186e-12	9.61483281133156e-13	-9.61483281133156e-13
33818.047517	87.874015	-87.637665	4.49060272401873e-12	1.15946124204038e-12	-1.15946124204038e-12
33998.043483	103.448069	-92.121951	5.06187178807685e-12	1.18768128498111e-12	-1.18768128498111e-12
34191.792115	75.181676	-90.300564	4.83073270891832e-12	1.24730310942915e-12	-1.24730310942915e-12
34418.081435	107.136536	-151.107644	4.04998521565308e-12	9.22655150464689e-13	-9.22655150464689e-13
38513.581264	84.370068	-111.200372	3.86030665123595e-12	1.01118784528778e-12	-1.01118784528778e-12
38694.596761	81.373911	-96.645429	4.2283436330317e-12	1.10759139299123e-12	-1.10759139299123e-12
38857.423518	74.000614	-81.452846	4.84321823210913e-12	1.26864513654113e-12	-1.26864513654113e-12
39072.010834	100.115318	-140.586702	3.09923569672383e-12	8.17722197236447e-13	-8.17722197236447e-13
39281.613333	138.736679	-109.487181	3.01152383725841e-12	7.91695889880898e-13	-7.91695889880898e-13
39504.300653	121.648778	-83.950642	4.15118466658011e-12	1.01642730962722e-12	-1.01642730962722e-12
39770.978986	95.672066	-145.029554	3.93771943834332e-12	9.18916078277493e-13	-9.18916078277493e-13
44648.847185	259.397847	-297.222753	2.60532731035746e-12	5.08942707026498e-13	-5.08942707026498e-13
45374.980700	156.778772	-114.010508	2.8468302551878e-12	7.45771585557604e-13	-7.45771585557604e-13
45620.544083	184.510209	-88.784611	2.83305192648625e-12	7.36801050478109e-13	-7.36801050478109e-13
78982.288239	150.075733	-32297.250036	2.73886396270342e-12	7.09968173366269e-13	-7.09968173366269e-13
79295.857081	174.995290	-163.493109	2.44698031140752e-12	6.41887633874337e-13	-6.41887633874337e-13
79759.077947	265.891905	-288.225575	1.49139936494612e-12	3.92009683648864e-13	-3.92009683648864e-13
80231.601655	111.797337	-206.631803	2.60065820539245e-12	6.82207930754936e-13	-6.82207930754936e-13
80605.166185	159.461346	-261.767194	1.97058406394506e-12	5.15869125139727e-13	-5.15869125139727e-13
81045.707030	202.815522	-281.079498	2.26865967638866e-12	5.18829032252047e-13	-5.18829032252047e-13
109929.924488	255.047744	-304.080156	1.51120993894797e-12	3.88590177232185e-13	-3.88590177232185e-13
150291.073809	5315.341903	-7443.267097	4.10434366137234e-13	1.01236978373034e-13	-1.01236978373034e-13
167586.367517	5361.004215	-7580.595965	3.50226074080352e-13	8.35514701711748e-14	-8.35514701711748e-14
182800.064443	7247.239709	-5449.874631	3.35139159304685e-13	8.73264174154419e-14	-8.73264174154419e-14
200505.380591	7059.855761	-5943.803039	3.57309972544334e-13	7.86268038541568e-14	-7.86268038541568e-14
237902.506844	15264.893248	-14218.312692	1.68711483492882e-13	4.13002407571316e-14	-4.13002407571316e-14
300234.120223	51812.228649	-41948.149351	1.01723705744728e-13	2.84970665029558e-14	-2.84970665029558e-14
406372.117138	45094.654154	-49874.524406	4.90454696190567e-14	1.4909000198665e-14	-1.4909000198665e-14
534904.515444	60380.949428	-78566.345012	4.17096109713743e-14	1.17404830882387e-14	-1.17404830882387e-14
684531.174681	107376.249931	-85057.785029	3.87744901993146e-14	1.2667363332047e-14	-1.2667363332047e-14
