READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
124.151612	67.574100	-42.747100	1.13231068345201e-11	2.55322519153254e-12	-2.55322519153254e-12
3498.099175	103.828817	-81.712203	7.56279283661479e-12	1.6910872051694e-12	-1.6910872051694e-12
3689.749813	55.094879	-87.821821	9.80252187501348e-12	2.19777589808465e-12	-2.19777589808465e-12
3827.738692	92.617839	-82.894001	6.73221646071776e-12	1.65365677426079e-12	-1.65365677426079e-12
3983.936392	94.380800	-63.579860	8.80365952479197e-12	1.98451505164956e-12	-1.98451505164956e-12
4153.009083	80.761408	-74.691891	6.65844794999712e-12	1.73780488597592e-12	-1.73780488597592e-12
4365.600745	113.886346	-131.830254	4.16832515987483e-12	1.09184462298579e-12	-1.09184462298579e-12
4550.797636	86.650016	-71.310544	6.57225373513241e-12	1.70301371118854e-12	-1.70301371118854e-12
4700.670595	107.274157	-63.222943	6.07203160330147e-12	1.58474805444324e-12	-1.58474805444324e-12
4907.662784	85.822808	-99.718032	5.52912056856689e-12	1.4588220921982e-12	-1.4588220921982e-12
5110.923411	148.336761	-117.437819	3.87140882145857e-12	1.02147024850241e-12	-1.02147024850241e-12
5359.264151	108.102381	-100.003979	4.98235797148855e-12	1.30984129987149e-12	-1.30984129987149e-12
5728.082102	250.774309	-260.715571	3.79419991278253e-12	7.32808469597077e-13	-7.32808469597077e-13
9441.519307	507.850145	-239.327475	1.43177195062288e-12	3.79686137287206e-13	-3.79686137287206e-13
11846.140520	4252.856072	-1896.771068	8.06905304788002e-13	1.45939249520645e-13	-1.45939249520645e-13
