READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
3226.614984	133.120408	-120.118212	3.13663063478722e-12	8.27957633594451e-13	-8.27957633594451e-13
3448.852745	126.511727	-89.117353	3.67725773806518e-12	9.63482614051715e-13	-9.63482614051715e-13
3694.224203	51.637728	-118.859732	4.57625151859251e-12	1.20797483977936e-12	-1.20797483977936e-12
3934.611015	162.275237	-188.749083	2.23969444542433e-12	5.82546666086204e-13	-5.82546666086204e-13
4281.573323	181.381388	-184.687072	2.05497937270375e-12	5.52729094687203e-13	-5.52729094687203e-13
4649.249824	154.700408	-186.295112	2.39219650774833e-12	6.06340316093518e-13	-6.06340316093518e-13
5268.866839	412.627032	-464.916608	1.56714207375518e-12	3.07177282847674e-13	-3.07177282847674e-13
10012.116924	1453.301927	-1031.929053	5.40173254105591e-13	1.20426805208013e-13	-1.20426805208013e-13
16163.378037	6863.787655	-1399.069005	2.17193285157511e-13	5.80882236885712e-14	-5.80882236885712e-14
