READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
155.433943	16.257969	-21.351760	1.71120474894102e-10	3.61830250154756e-11	-3.61830250154756e-11
186.165687	10.599385	-14.473775	2.88149490991729e-10	6.32674992014281e-11	-6.32674992014281e-11
207.594618	11.736334	-10.829546	3.77734113791763e-10	7.98710843636484e-11	-7.98710843636484e-11
224.199903	5.160289	-4.868951	7.31705532727675e-10	1.64489412783242e-10	-1.64489412783242e-10
237.386316	7.017816	-8.026124	4.659970549906e-10	1.03257720854286e-10	-1.03257720854286e-10
252.145116	7.302915	-7.740985	4.11930713286732e-10	9.21104815750713e-11	-9.21104815750713e-11
270.320283	9.186269	-10.872251	3.06650973682334e-10	6.79490767071722e-11	-6.79490767071722e-11
298.566973	18.549359	-19.060421	1.52802732722123e-10	3.51004333413888e-11	-3.51004333413888e-11
333.316253	21.409819	-16.199921	1.56425609095166e-10	3.49777977641609e-11	-3.49777977641609e-11
403.297300	61.750752	-48.571228	5.63851642758326e-11	1.2430163461608e-11	-1.2430163461608e-11
486.650098	10.993094	-21.602046	2.00352907452362e-10	4.48558690364326e-11	-4.48558690364326e-11
506.263967	8.930444	-8.620776	3.72421483589649e-10	8.37214114973862e-11	-8.37214114973862e-11
526.146969	9.105982	-10.952558	4.20529822991078e-10	8.31531716569262e-11	-8.31531716569262e-11
553.346595	11.994157	-18.093643	2.43513512500622e-10	5.01515922922545e-11	-5.01515922922545e-11
584.013245	21.444607	-18.672493	1.54961148729547e-10	3.41614049725042e-11	-3.41614049725042e-11
632.592384	30.533727	-27.134532	1.06720808206901e-10	2.43819229583677e-11	-2.43819229583677e-11
710.986478	44.910373	-47.860367	7.15734451114301e-11	1.6263720801389e-11	-1.6263720801389e-11
830.052132	46.195899	-74.155281	3.9487298071321e-11	8.84061612839473e-12	-8.84061612839473e-12
906.459515	27.456756	-30.211484	2.92892071763062e-11	6.42581426051115e-12	-6.42581426051115e-12
970.638556	23.453296	-36.722284	2.58814776440614e-11	5.85299550186643e-12	-5.85299550186643e-12
1043.987522	70.455390	-49.895670	2.3462003387912e-11	5.25862911763274e-12	-5.25862911763274e-12
1182.231881	62.591331	-67.788969	2.3796182183072e-11	5.27607791464447e-12	-5.27607791464447e-12
1285.702604	24.310768	-40.879392	4.63103736128127e-11	1.02132796234219e-11	-1.02132796234219e-11
1346.573358	28.630114	-36.559986	2.59831003359282e-11	5.59675704146941e-12	-5.59675704146941e-12
1420.181166	35.256325	-44.977695	1.98349921158455e-11	4.37515261751386e-12	-4.37515261751386e-12
1490.504953	35.137239	-35.067461	2.12618000217666e-11	4.80829109868865e-12	-4.80829109868865e-12
1610.921562	110.290210	-85.279370	1.91531328873556e-11	3.64406465521276e-12	-3.64406465521276e-12
5212.623806	91.784586	-141.395394	7.18993576454899e-12	1.71269845367284e-12	-1.71269845367284e-12
5573.840649	74.586622	-113.461838	7.04989770939692e-12	1.83375498955511e-12	-1.83375498955511e-12
5747.870709	106.156423	-99.443438	6.13863617560122e-12	1.6026910240268e-12	-1.6026910240268e-12
5982.516995	89.646617	-128.489863	5.58393086558606e-12	1.45247093022605e-12	-1.45247093022605e-12
6150.987395	106.717657	-78.823783	8.46329471497654e-12	1.92430799550139e-12	-1.92430799550139e-12
6357.550479	123.305812	-99.845428	5.28990059641464e-12	1.38626035304385e-12	-1.38626035304385e-12
6636.563504	137.648687	-155.707213	4.02748622263373e-12	1.05543449242652e-12	-1.05543449242652e-12
6883.868483	83.406869	-109.656291	6.08122206891264e-12	1.59959534378723e-12	-1.59959534378723e-12
7139.438520	151.280112	-172.163168	3.90807416606742e-12	9.8724379517755e-13	-9.8724379517755e-13
11412.942848	183.579524	-177.473916	3.95639048686405e-12	1.02880247793438e-12	-1.02880247793438e-12
11793.757326	156.296865	-197.234955	4.03883190614459e-12	1.05776218820941e-12	-1.05776218820941e-12
13345.319325	4386.039467	-1395.265133	2.2038678227518e-12	3.99488121861635e-13	-3.99488121861635e-13
23606.027755	334.540337	-402.610443	1.68861979116338e-12	4.53718784654326e-13	-4.53718784654326e-13
24378.243439	459.933473	-437.675347	1.77931511524055e-12	4.17738331641532e-13	-4.17738331641532e-13
31545.239637	4845.999655	-2522.008625	1.22296626674655e-12	2.78002807041102e-13	-2.78002807041102e-13
40314.991811	636.177181	-602.020239	1.08197652451285e-12	2.80496089212344e-13	-2.80496089212344e-13
57290.960418	12759.409934	-6064.036006	4.7815729349004e-13	1.23666739749541e-13	-1.23666739749541e-13
114669.411038	30942.079794	-16276.859046	4.88544468343037e-13	1.03585727001879e-13	-1.03585727001879e-13
208817.242390	46933.605282	-23728.510899	1.71023619554014e-13	4.79712120053136e-14	-4.79712120053136e-14
311554.175159	30476.127293	-28672.992267	1.37961470429906e-13	4.18038280034246e-14	-4.18038280034246e-14
421842.418633	46651.882459	-46603.748021	1.47594910709765e-13	6.24847915400024e-14	-6.24847915400024e-14
