READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
70.544926	0.279021	-0.274289	3.65143998585827e-09	5.44324533460895e-10	-5.44324533460895e-10
71.090115	0.276468	-0.266168	3.75125352391636e-09	5.59203836940773e-10	-5.59203836940773e-10
71.643825	0.297418	-0.277242	3.52494512177077e-09	5.34101210405708e-10	-5.34101210405708e-10
72.228950	0.237131	-0.287707	3.93928599490901e-09	5.87234084324804e-10	-5.87234084324804e-10
72.812731	0.318733	-0.346650	3.13160715958525e-09	4.66832417167291e-10	-4.66832417167291e-10
73.467346	0.349078	-0.335882	3.06906380725392e-09	4.57509031671528e-10	-4.57509031671528e-10
74.129329	0.364946	-0.312905	3.08903823536746e-09	4.6805242076387e-10	-4.6805242076387e-10
74.768453	0.273784	-0.274178	3.85333339083581e-09	5.83858737957312e-10	-5.83858737957312e-10
75.393594	0.280240	-0.351357	3.3980806648386e-09	5.06555958030558e-10	-5.06555958030558e-10
75.972719	0.281113	-0.298884	3.70776866507885e-09	5.5272153493026e-10	-5.5272153493026e-10
76.547866	0.342892	-0.294034	3.33921304294037e-09	5.05959008308898e-10	-5.05959008308898e-10
77.232314	0.402106	-0.341556	2.90325703058614e-09	4.32792021462125e-10	-4.32792021462125e-10
78.102569	0.366263	-0.468149	2.59437394712419e-09	3.86746423570094e-10	-3.86746423570094e-10
78.839360	0.440749	-0.370528	2.67467642130408e-09	3.98717232600128e-10	-3.98717232600128e-10
79.662148	0.372168	-0.382039	2.84812187146671e-09	4.31548650198364e-10	-4.31548650198364e-10
80.486140	0.521359	-0.451825	2.22951925995057e-09	3.32357090676722e-10	-3.32357090676722e-10
81.541406	0.464149	-0.533907	2.16239085089368e-09	3.22350209267401e-10	-3.22350209267401e-10
82.608407	0.498431	-0.602852	1.92559233327255e-09	2.91766600609564e-10	-2.91766600609564e-10
83.602439	0.440226	-0.495600	2.28284165472623e-09	3.40305942343359e-10	-3.40305942343359e-10
84.568253	0.548987	-0.525588	1.97862227504061e-09	2.94955594998805e-10	-2.94955594998805e-10
85.592355	0.510523	-0.475116	2.14688931819992e-09	3.20039361316775e-10	-3.20039361316775e-10
86.714255	0.607326	-0.611376	1.74514626832944e-09	2.61442316268898e-10	-2.61442316268898e-10
87.818243	0.437382	-0.496662	2.25288936310523e-09	3.35840903550278e-10	-3.35840903550278e-10
89.035914	0.632323	-0.780289	1.48704437158928e-09	2.2167549896995e-10	-2.2167549896995e-10
90.495227	0.973475	-0.826990	1.16457081852163e-09	1.73603977782082e-10	-1.73603977782082e-10
92.352898	1.024794	-0.884196	1.09599744175339e-09	1.63381669427906e-10	-1.63381669427906e-10
94.073877	0.625707	-0.696185	1.55955095183741e-09	2.36303847812001e-10	-2.36303847812001e-10
96.125294	1.097078	-1.425710	8.28651651309362e-10	1.23528091443641e-10	-1.23528091443641e-10
98.355184	0.995011	-1.132812	9.83900213927979e-10	1.46671183214449e-10	-1.46671183214449e-10
100.460419	1.284450	-1.110223	8.75474197077194e-10	1.30507974506131e-10	-1.30507974506131e-10
103.582143	1.601771	-1.837274	6.02925037278091e-10	9.13554497768963e-11	-9.13554497768963e-11
106.886075	1.646131	-1.702161	6.29153773410175e-10	9.37887092728845e-11	-9.37887092728845e-11
110.027404	1.748137	-1.495199	6.52859818401716e-10	9.7322573842367e-11	-9.7322573842367e-11
113.734726	1.609714	-1.959185	5.96699576288766e-10	8.89507230794802e-11	-8.89507230794802e-11
117.529840	2.237478	-2.185400	4.84177865812254e-10	7.21769595782954e-11	-7.21769595782954e-11
121.331080	1.763184	-1.563763	4.52203249624195e-10	8.17953071158223e-11	-8.17953071158223e-11
