READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
119.452583	0.337825	-0.274196	5.00109854371821e-09	7.5699507660027e-10	-7.5699507660027e-10
120.140966	0.378887	-0.350558	4.07128694265215e-09	6.45650571362551e-10	-6.45650571362551e-10
120.960867	0.277756	-0.441014	4.32473357259762e-09	6.546165778533e-10	-6.546165778533e-10
121.605051	0.396820	-0.366428	4.14805844087899e-09	6.18356039464627e-10	-6.18356039464627e-10
122.541102	0.465967	-0.539231	3.0829279144081e-09	4.66649720537559e-10	-4.66649720537559e-10
123.295385	0.350385	-0.288316	4.86732979153886e-09	7.25578664740834e-10	-7.25578664740834e-10
124.087419	0.380312	-0.441648	5.66313331646653e-09	6.93723392776599e-10	-6.93723392776599e-10
124.766686	0.316613	-0.298955	5.10463255882598e-09	7.63967159086409e-10	-7.63967159086409e-10
125.473171	0.353797	-0.389871	4.19322729434318e-09	6.25089411758737e-10	-6.25089411758737e-10
126.158607	0.362226	-0.331639	4.3394665784492e-09	6.77482870662273e-10	-6.77482870662273e-10
126.902878	0.454130	-0.382046	3.69896402912797e-09	5.59896512738341e-10	-5.59896512738341e-10
127.711641	0.333886	-0.354632	4.55236906254077e-09	6.78627124772803e-10	-6.78627124772803e-10
128.474645	0.321676	-0.429118	4.12345209457492e-09	6.24149455015071e-10	-6.24149455015071e-10
129.344876	0.405062	-0.548554	3.23812485408046e-09	4.90141234055435e-10	-4.90141234055435e-10
130.086519	0.446236	-0.336582	3.98030479999634e-09	5.93348795560286e-10	-5.93348795560286e-10
131.123295	0.544547	-0.590540	2.7042883611619e-09	4.09336651310533e-10	-4.09336651310533e-10
132.092619	0.468337	-0.424777	3.24181320785997e-09	5.30693679921867e-10	-5.30693679921867e-10
133.011110	0.467870	-0.450154	3.3656548487699e-09	5.09444923254989e-10	-5.09444923254989e-10
133.847034	0.560654	-0.368054	3.27445832107571e-09	5.03333673788407e-10	-5.03333673788407e-10
134.977159	0.449968	-0.569471	2.96363874770276e-09	4.55555990600472e-10	-4.55555990600472e-10
136.012517	0.457167	-0.585390	2.98966992027292e-09	4.45673689920629e-10	-4.45673689920629e-10
137.125431	0.466886	-0.655747	2.83829232791954e-09	4.23107660372345e-10	-4.23107660372345e-10
138.059816	0.589286	-0.467500	3.00965880983289e-09	4.55559295790759e-10	-4.55559295790759e-10
139.384765	0.703644	-0.735663	2.10682475915835e-09	3.28920055696134e-10	-3.28920055696134e-10
140.554943	0.440815	-0.466535	3.36666369821184e-09	5.09597596673049e-10	-5.09597596673049e-10
141.516209	0.598625	-0.520450	2.63900527911464e-09	4.18510241852768e-10	-4.18510241852768e-10
142.607737	0.473166	-0.492903	3.22382385450637e-09	4.8057928916313e-10	-4.8057928916313e-10
143.448655	0.502244	-0.367752	3.52958394020063e-09	5.34258161487878e-10	-5.34258161487878e-10
144.551009	0.511843	-0.600110	2.74579060014383e-09	4.15618683783102e-10	-4.15618683783102e-10
145.409073	0.411675	-0.346221	4.09188380642034e-09	6.19371095146073e-10	-6.19371095146073e-10
146.266641	0.397416	-0.445892	3.83961864402046e-09	5.72376562226193e-10	-5.72376562226193e-10
147.189265	0.478223	-0.525208	3.30695179583743e-09	4.92971263575681e-10	-4.92971263575681e-10
148.250973	0.564041	-0.583485	2.70820034095651e-09	4.2280758735593e-10	-4.2280758735593e-10
149.312154	0.582789	-0.497140	2.8334961618813e-09	4.35551114362215e-10	-4.35551114362215e-10
150.457642	0.618649	-0.562699	2.57158732594174e-09	3.95291759686775e-10	-3.95291759686775e-10
151.585349	0.513923	-0.509058	3.0518639794112e-09	4.54945011921947e-10	-4.54945011921947e-10
