READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
150.524829	0.547016	-0.534678	5.14827569290707e-09	7.674596159934e-10	-7.674596159934e-10
151.919376	0.796376	-0.847531	3.48364157874898e-09	5.19310646216644e-10	-5.19310646216644e-10
153.108938	0.366495	-0.393186	7.71662399954325e-09	1.15032636475973e-09	-1.15032636475973e-09
154.036990	0.502366	-0.561556	5.66454731325861e-09	8.4442082975241e-10	-8.4442082975241e-10
155.081423	0.443569	-0.542068	6.59676500486658e-09	9.83387662007893e-10	-9.83387662007893e-10
156.291578	0.868406	-0.766586	4.33958316230936e-09	6.46906859553588e-10	-6.46906859553588e-10
158.077649	0.786719	-0.917665	4.49039860290071e-09	6.80154053129589e-10	-6.80154053129589e-10
159.834812	0.990141	-0.970444	4.27752008852493e-09	6.37655086763321e-10	-6.37655086763321e-10
161.942048	0.854186	-1.117094	4.56584018592383e-09	6.91581118305471e-10	-6.91581118305471e-10
163.907261	1.054157	-1.111027	3.73735450530915e-09	5.66091598620445e-10	-5.66091598620445e-10
166.057743	1.011909	-1.096325	3.46484946546146e-09	5.16509252282555e-10	-5.16509252282555e-10
168.169694	1.173667	-1.100043	2.99362355167689e-09	4.53439747878323e-10	-4.53439747878323e-10
170.542668	1.357280	-1.199306	2.77362614678725e-09	4.20117088834073e-10	-4.20117088834073e-10
173.120162	1.146024	-1.220214	3.17072629876497e-09	4.72663890049008e-10	-4.72663890049008e-10
176.103602	1.633598	-1.837417	2.17960396283948e-09	3.35495751959721e-10	-3.35495751959721e-10
179.298454	1.518423	-1.561254	2.59274835498895e-09	3.8650403645474e-10	-3.8650403645474e-10
182.327360	1.473067	-1.510482	2.7011621860669e-09	4.02665524678737e-10	-4.02665524678737e-10
185.578792	1.762085	-1.778364	1.88753011067047e-09	2.85901358839865e-10	-2.85901358839865e-10
189.026206	1.538426	-1.685329	1.16687645550276e-09	2.13041465774972e-10	-2.13041465774972e-10
191.946798	1.937669	-1.382166	1.26912351084323e-09	2.37332951720717e-10	-2.37332951720717e-10
196.397820	2.315148	-2.513354	1.17906299548857e-09	2.15266378766788e-10	-2.15266378766788e-10
201.529935	1.458244	-2.816967	1.71903727956083e-09	3.13851892657119e-10	-3.13851892657119e-10
205.038815	1.642805	-2.050636	1.55664990298427e-09	2.8420404218926e-10	-2.8420404218926e-10
209.687480	2.162463	-3.005859	7.63955511187456e-10	1.50023287980127e-10	-1.50023287980127e-10
214.517719	2.244370	-2.667776	6.19609340844412e-10	1.15870341911333e-10	-1.15870341911333e-10
225.667557	6.539412	-8.905468	3.70244724953514e-10	6.92378122555547e-11	-6.92378122555547e-11
235.498514	3.335671	-3.291545	5.4881086622602e-10	1.0515384474418e-10	-1.0515384474418e-10
246.881733	16.636769	-8.047547	2.8418757113245e-10	5.44512090536274e-11	-5.44512090536274e-11
271.251638	7.636621	-7.733135	2.04246425399906e-10	3.91342116998917e-11	-3.91342116998917e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
292.795881	36.085190	-45.995338	1.24039128079642e-10	2.72749650819437e-11	-2.72749650819437e-11
379.948826	34.180566	-51.067754	2.74885140740577e-11	6.24692555564724e-12	-6.24692555564724e-12
457.929331	43.955681	-43.799939	2.28246683686241e-11	5.18829031292261e-12	-5.18829031292261e-12
526.298621	18.210571	-24.413609	5.04529545388397e-11	1.12815724731109e-11	-1.12815724731109e-11
608.356068	74.054843	-63.846877	1.65000721083152e-11	3.76626148088103e-12	-3.76626148088103e-12
805.034628	90.497223	-122.623717	8.91344551575581e-12	2.39241973160511e-12	-2.39241973160511e-12
978.249536	97.808316	-82.717684	1.03722082813882e-11	2.69271902405564e-12	-2.69271902405564e-12
1267.039195	147.505037	-190.981343	4.86875958791893e-12	1.35238392745065e-12	-1.35238392745065e-12
1559.665433	105.609559	-145.121201	6.32324777835423e-12	1.73627137665391e-12	-1.73627137665391e-12
2033.410579	241.140712	-368.135588	4.22759324499414e-12	9.06304193149861e-13	-9.06304193149861e-13
6027.091933	231.748399	-481.456769	3.20448636280778e-12	8.59870345711503e-13	-8.59870345711503e-13
6684.373811	309.107261	-425.533479	2.15920264075891e-12	5.92650468118478e-13	-5.92650468118478e-13
7476.903293	579.670479	-483.422221	2.81837002351066e-12	5.48654804066758e-13	-5.48654804066758e-13
12555.314657	1282.443615	-1244.914785	1.00542369395527e-12	2.2106262715201e-13	-2.2106262715201e-13
17681.255629	367.276082	-591.789726	1.64496969945885e-12	4.43375099326975e-13	-4.43375099326975e-13
18891.290626	729.315426	-842.758914	1.65460414202181e-12	3.38356851749864e-13	-3.38356851749864e-13
24274.232137	1128.996294	-1403.000574	1.1921901003815e-12	2.62558413441235e-13	-2.62558413441235e-13
30113.516582	1072.571429	-1411.402559	1.61796444923958e-12	3.29296914379514e-13	-3.29296914379514e-13
35912.198685	1055.077667	-1345.070493	1.37740817333015e-12	2.81095583284025e-13	-2.81095583284025e-13
52909.981374	16368.094290	-11836.585782	8.62708093129319e-13	1.72732377739878e-13	-1.72732377739878e-13
123775.528901	22918.101630	-23852.976430	4.62413171838379e-13	1.14976324745796e-13	-1.14976324745796e-13
285359.036733	149269.337339	-133249.919661	9.11878274395143e-14	2.69174763350866e-14	-2.69174763350866e-14
494026.944274	120178.420577	-53721.765883	7.40885114243803e-14	2.08645612355491e-14	-2.08645612355491e-14
