READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
78.821266	2.055632	-2.655499	5.29482746164829e-10	9.876610037892e-11	-9.876610037892e-11
85.075495	4.129500	-4.198596	2.86731236485655e-10	5.34849121043869e-11	-5.34849121043869e-11
91.325301	2.101572	-2.120306	5.43640841146766e-10	1.01407084172439e-10	-1.01407084172439e-10
96.296432	3.179438	-2.869558	3.55405645736455e-10	6.92564269843176e-11	-6.92564269843176e-11
101.855977	2.820277	-2.380108	3.91768206461369e-10	8.16915256249875e-11	-8.16915256249875e-11
106.660560	2.152152	-1.984307	5.33126601972673e-10	1.01628842105102e-10	-1.01628842105102e-10
110.800413	2.399653	-1.987700	5.82572813394354e-10	1.0141290030977e-10	-1.0141290030977e-10
115.843365	1.916545	-2.643299	7.81793822354926e-10	1.16542968295447e-10	-1.16542968295447e-10
119.711871	1.896268	-1.951962	9.03424037711177e-10	1.3859026588014e-10	-1.3859026588014e-10
123.879442	1.918532	-2.271302	5.44889620930663e-10	1.01639980476437e-10	-1.01639980476437e-10
128.105391	1.816594	-2.307417	5.27897579385959e-10	1.00632047963234e-10	-1.00632047963234e-10
132.090947	2.013741	-2.168962	4.93590669369333e-10	9.40921596872412e-11	-9.40921596872412e-11
136.386269	2.184008	-2.281582	4.45638849389581e-10	8.31264166769426e-11	-8.31264166769426e-11
141.186888	2.944927	-2.616611	5.46624015449191e-10	8.26573165028859e-11	-8.26573165028859e-11
146.603061	2.508501	-2.471247	4.44279147832597e-10	8.28727717541395e-11	-8.28727717541395e-11
151.684042	1.960732	-2.572480	5.2012621683275e-10	9.49616077623952e-11	-9.49616077623952e-11
155.964351	2.950165	-2.319577	4.2099763483138e-10	7.68632804716925e-11	-7.68632804716925e-11
161.499230	2.790003	-2.584714	3.83003562244405e-10	6.99265719899073e-11	-6.99265719899073e-11
167.416450	2.976930	-3.127217	3.15644430322192e-10	5.76285139552228e-11	-5.76285139552228e-11
174.906190	3.607095	-4.512810	2.28263828798274e-10	4.35134426167561e-11	-4.35134426167561e-11
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
201.374844	14.223148	-15.864600	1.46084299192753e-10	3.20804553412749e-11	-3.20804553412749e-11
230.103840	18.089192	-14.505848	1.39401660012041e-10	2.99912642410668e-11	-2.99912642410668e-11
276.583199	16.741453	-28.390167	1.08074707856556e-10	2.22447049938013e-11	-2.22447049938013e-11
333.141848	35.402164	-39.817196	5.30188538096608e-11	1.19742513221254e-11	-1.19742513221254e-11
549.869394	1816.992758	-181.325382	5.92640387035964e-13	1.65439738528804e-13	-1.65439738528804e-13
