READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
56109.950248	123.826303	-207.138857	2.23380632783461e-12	5.87756530073914e-13	-5.87756530073914e-13
56403.963614	115.646977	-170.187062	2.72575726591952e-12	7.14940268741313e-13	-7.14940268741313e-13
56620.628068	87.031324	-101.017476	5.81458654181718e-12	1.30630732130689e-12	-1.30630732130689e-12
56810.850863	112.437809	-103.191471	3.85650462901746e-12	1.02448583916535e-12	-1.02448583916535e-12
57038.731616	80.127896	-115.442944	5.75097125042718e-12	1.30423066504333e-12	-1.30423066504333e-12
57284.550351	92.563021	-165.690839	3.13503407932014e-12	8.17111176068838e-13	-8.17111176068838e-13
57497.445835	70.223857	-120.332463	4.39716545437676e-12	1.10899642557918e-12	-1.10899642557918e-12
57751.018621	185.227271	-183.348929	2.04006701814274e-12	5.36789428969474e-13	-5.36789428969474e-13
58037.757840	99.073852	-101.511948	3.6767623836725e-12	9.6130608415941e-13	-9.6130608415941e-13
58280.403883	152.273209	-143.572191	4.52079370243001e-12	8.76196549983746e-13	-8.76196549983746e-13
61908.385101	185.575351	-203.058449	2.03042118327531e-12	5.33994823662906e-13	-5.33994823662906e-13
62323.500269	113.962463	-229.539817	2.3203538631003e-12	6.06855847202626e-13	-6.06855847202626e-13
62594.723960	198.777772	-157.261228	2.2710254946166e-12	5.93976589211783e-13	-5.93976589211783e-13
62913.163838	213.811234	-119.662106	2.6788404428444e-12	6.76674961708063e-13	-6.76674961708063e-13
63262.869291	187.549941	-135.894219	2.66765911169228e-12	6.96429578575425e-13	-6.96429578575425e-13
63567.290027	163.949165	-116.870795	3.08034944265479e-12	8.05657081212639e-13	-8.05657081212639e-13
63925.057676	227.393775	-193.818485	2.5973545447895e-12	6.03698109307891e-13	-6.03698109307891e-13
86884.425878	307.623893	-329.172667	2.16611336364492e-12	4.75495014704022e-13	-4.75495014704022e-13
92547.760072	402.184140	-299.859860	2.14293797468622e-12	4.62028174490052e-13	-4.62028174490052e-13
98337.778833	372.770339	-329.273661	1.81718034142255e-12	3.83041226607218e-13	-3.83041226607218e-13
104161.970237	308.330194	-453.889006	1.22058415394939e-12	2.92517402965334e-13	-2.92517402965334e-13
108657.172576	829.385516	-455.630944	1.57601951177242e-12	4.10203793695798e-13	-4.10203793695798e-13
109647.912563	282.437148	-161.354472	1.8030390649414e-12	4.43608527157945e-13	-4.43608527157945e-13
114044.782558	356.620974	-265.192226	1.67317627985057e-12	4.38150469607369e-13	-4.38150469607369e-13
117463.958447	8666.234804	-3062.554916	1.33503828211986e-12	2.0152013973902e-13	-2.0152013973902e-13
138916.070117	4554.150575	-7311.361225	1.10811932709037e-12	2.84687730531138e-13	-2.84687730531138e-13
157991.880309	4439.374135	-9047.314257	1.15642566900137e-12	2.18991422678252e-13	-2.18991422678252e-13
170728.072153	3043.039079	-4883.528821	1.00978903370749e-12	1.91740629564284e-13	-1.91740629564284e-13
180214.695813	5076.749218	-2590.329042	5.54200362270035e-13	1.48638628101769e-13	-1.48638628101769e-13
195882.966000	6748.857871	-6558.426729	5.63158898347765e-13	1.41252928875625e-13	-1.41252928875625e-13
212918.971215	5732.552436	-6314.980544	7.01616421268851e-13	1.48990770997276e-13	-1.48990770997276e-13
231036.949097	10773.951215	-7092.581605	5.6980438354999e-13	1.33410670702869e-13	-1.33410670702869e-13
265695.150215	10855.983597	-7190.411983	5.74054573245909e-13	1.40345516647031e-13	-1.40345516647031e-13
303013.246764	4021.509428	-21289.276960	4.37399186272666e-13	1.04744392675111e-13	-1.04744392675111e-13
314742.643254	3208.886997	-4098.471942	2.66991802235801e-13	7.18960975740664e-14	-7.18960975740664e-14
335717.153209	28193.782003	-13972.910457	4.78616704908487e-13	1.07882406760144e-13	-1.07882406760144e-13
379540.536503	7650.232609	-10678.986151	3.72216897085122e-13	9.06587689930098e-14	-9.06587689930098e-14
400970.044092	9313.750299	-9727.654861	2.56338696186459e-13	5.3282833192688e-14	-5.3282833192688e-14
462371.667686	11098.280306	-12871.539034	1.95445648713231e-13	5.21992345175046e-14	-5.21992345175046e-14
489025.204828	12806.036284	-11000.835056	2.41910994542106e-13	6.11830285029962e-14	-6.11830285029962e-14
553857.886424	22925.450307	-17519.945273	1.52092876135239e-13	3.09569570894734e-14	-3.09569570894734e-14
654703.321934	15007.382737	-26084.743043	1.07444023635182e-13	2.81925771418812e-14	-2.81925771418812e-14
724777.348903	9273.032069	-9464.361891	2.17077376961313e-13	4.98823681158536e-14	-4.98823681158536e-14
789680.299953	37010.891099	-51568.130061	7.40530662986304e-14	2.02712672693203e-14	-2.02712672693203e-14
925260.751303	50950.436768	-94629.353772	5.2073577066927e-14	1.48604246160785e-14	-1.48604246160785e-14
1071502.576310	67308.008002	-90531.605918	4.51593876436627e-14	1.31587373482502e-14	-1.31587373482502e-14
1199150.425312	83000.814520	-56259.468101	6.0984845849864e-14	1.72243937382412e-14	-1.72243937382412e-14
