READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
157.882237	84.721535	-53.180874	6.5564299308379e-12	1.50020887630425e-12	-1.50020887630425e-12
290.503042	44.871370	-47.899270	1.00107257501927e-11	2.23847525154389e-12	-2.23847525154389e-12
369.714151	25.835821	-34.339739	1.62554376213165e-11	3.54722079329449e-12	-3.54722079329449e-12
441.642720	44.170592	-46.092748	1.78121656358426e-11	3.997766390515e-12	-3.997766390515e-12
543.851246	47.269206	-58.037934	1.68701087887015e-11	3.7722834340244e-12	-3.7722834340244e-12
626.041592	45.312899	-34.921141	2.08620098126587e-11	4.700561794611e-12	-4.700561794611e-12
696.047078	25.453653	-24.692587	1.86227145301677e-11	4.18004768372524e-12	-4.18004768372524e-12
747.130656	29.530956	-25.629924	1.71202520371142e-11	3.84280524220508e-12	-3.84280524220508e-12
811.265743	40.615188	-34.604131	1.24633062086251e-11	2.81900966132436e-12	-2.81900966132436e-12
880.815064	28.734068	-28.934132	1.62116394565076e-11	3.62502577397042e-12	-3.62502577397042e-12
943.742290	41.024682	-34.193158	1.66258138656417e-11	3.20865877043562e-12	-3.20865877043562e-12
4288.297664	111.363547	-119.309973	4.59083737570845e-12	1.19362367367786e-12	-1.19362367367786e-12
4723.535501	210.185650	-323.874290	1.97416875994059e-12	5.15958016466231e-13	-5.15958016466231e-13
5190.517045	244.668207	-256.795893	2.10416886240735e-12	5.49949833975492e-13	-5.49949833975492e-13
5785.266502	241.645409	-350.081251	1.77088422578532e-12	4.65271960811209e-13	-4.65271960811209e-13
6436.794917	327.248274	-409.883006	2.09943249830756e-12	4.51352508586389e-13	-4.51352508586389e-13
10284.732282	259.811449	-336.930891	1.31831904811647e-12	3.33431418996442e-13	-3.33431418996442e-13
10927.864178	298.670714	-383.320446	1.07535214544678e-12	2.82135401601089e-13	-2.82135401601089e-13
15542.754173	14328.956758	-4316.219282	3.4607747486551e-13	6.63750280701624e-14	-6.63750280701624e-14
131588.854618	227859.968133	-62488.530927	2.51350876084886e-14	7.58241809522739e-15	-7.58241809522739e-15
