READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
52.775510	0.309588	-0.320213	6.01117672960202e-09	8.96093337483776e-10	-8.96093337483776e-10
53.596005	0.407117	-0.510907	3.93145580003831e-09	5.95289164014244e-10	-5.95289164014244e-10
54.398351	0.335996	-0.395228	4.82816270047485e-09	7.19740021819686e-10	-7.19740021819686e-10
55.018937	0.291848	-0.284591	5.96605755331995e-09	8.89367343173228e-10	-8.89367343173228e-10
55.592554	0.319579	-0.281769	5.64121539140702e-09	8.40942745219673e-10	-8.40942745219673e-10
56.311535	0.419014	-0.399403	4.32437223667004e-09	6.446393829388e-10	-6.446393829388e-10
57.079877	0.383660	-0.349328	5.05123805132574e-09	7.52994084033787e-10	-7.52994084033787e-10
57.844300	0.375344	-0.380762	5.01082962609479e-09	7.58724691303274e-10	-7.58724691303274e-10
58.597638	0.338996	-0.377995	5.46530226211908e-09	8.14719179312031e-10	-8.14719179312031e-10
59.333137	0.293801	-0.396502	5.78953219818423e-09	8.63052490427245e-10	-8.63052490427245e-10
59.917359	0.245098	-0.290421	7.49294768696451e-09	1.13455951248234e-09	-1.13455951248234e-09
60.507417	0.272399	-0.344960	7.07020059703717e-09	1.03129470997759e-09	-1.03129470997759e-09
61.152273	0.339188	-0.372457	6.048948788021e-09	9.01724084594697e-10	-9.01724084594697e-10
61.782601	0.271055	-0.291141	1.18198536464437e-08	1.44823391762776e-09	-1.44823391762776e-09
62.412946	0.329234	-0.359290	9.69640944078063e-09	1.17586237811696e-09	-1.17586237811696e-09
62.996332	0.263576	-0.254152	8.44547167274534e-09	1.2589765641576e-09	-1.2589765641576e-09
63.543774	0.319260	-0.283866	1.06702826850933e-08	1.3210162318577e-09	-1.3210162318577e-09
64.163465	0.329383	-0.300431	1.02392953737963e-08	1.26765858265681e-09	-1.26765858265681e-09
64.754839	0.253957	-0.261992	1.2760631791154e-08	1.57980831214764e-09	-1.57980831214764e-09
65.292670	0.230296	-0.283874	1.7048044633474e-08	1.83186612674999e-09	-1.83186612674999e-09
65.761513	0.277401	-0.238547	1.3996003441843e-08	1.68198694613709e-09	-1.68198694613709e-09
66.286659	0.316236	-0.247745	1.55815837175613e-08	1.90914192263746e-09	-1.90914192263746e-09
67.121810	0.496955	-0.518915	1.83042552286035e-08	2.26111443920685e-09	-2.26111443920685e-09
68.124503	0.488797	-0.505738	1.82097337680229e-08	2.29183949691361e-09	-2.29183949691361e-09
69.034011	0.408363	-0.420711	2.19681855000021e-08	2.76487049934392e-09	-2.76487049934392e-09
69.884456	0.358512	-0.442082	2.37256419719141e-08	2.90379211846529e-09	-2.90379211846529e-09
70.628768	0.332963	-0.385800	2.64833017066231e-08	3.30207426788587e-09	-3.30207426788587e-09
71.284598	0.403020	-0.322867	2.70126829006545e-08	3.30609456708751e-09	-3.30609456708751e-09
72.170739	0.370862	-0.483121	2.22461605155494e-08	2.77376567550193e-09	-2.77376567550193e-09
72.820882	0.290042	-0.279281	3.2583554010022e-08	4.0250282983976e-09	-4.0250282983976e-09
73.384792	0.396867	-0.273867	2.73228593510023e-08	3.31338339394894e-09	-3.31338339394894e-09
74.141407	0.364345	-0.359748	2.40687723894129e-08	2.97320207717099e-09	-2.97320207717099e-09
74.827266	0.288722	-0.321514	2.82849648156228e-08	3.49402591381194e-09	-3.49402591381194e-09
75.450104	0.304592	-0.334116	2.72919144464441e-08	3.30963073922712e-09	-3.30963073922712e-09
76.120471	0.358332	-0.365775	2.37723941634435e-08	2.90951421258444e-09	-2.90951421258444e-09
76.804056	0.292107	-0.325252	2.63450757531669e-08	3.41123658246001e-09	-3.41123658246001e-09
