READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
3636.984646	148.355066	-287.917454	3.75744068813333e-12	1.01667528393946e-12	-1.01667528393946e-12
4015.524525	246.205007	-230.184813	3.48785636068409e-12	9.1563725969925e-13	-9.1563725969925e-13
4809.370454	1042.631989	-547.640922	3.75196754871951e-12	8.2917084134803e-13	-8.2917084134803e-13
10498.358402	1142.193189	-1402.730591	1.54131149409339e-12	3.75969851988116e-13	-3.75969851988116e-13
15234.558777	375.468375	-281.448865	2.09837741670259e-12	5.51843190190112e-13	-5.51843190190112e-13
15949.593149	302.307883	-339.565997	2.1417479196734e-12	5.64350142049549e-13	-5.64350142049549e-13
16751.446958	666.338853	-499.545927	1.31332469894854e-12	3.31478877889575e-13	-3.31478877889575e-13
21366.394654	558.113318	-642.891602	1.12752844012848e-12	3.05801558099728e-13	-3.05801558099728e-13
22708.105252	487.613280	-783.597280	1.84608666438172e-12	3.80326186991326e-13	-3.80326186991326e-13
27675.247368	1298.042344	-1271.944476	1.20152915448669e-12	3.19462175087882e-13	-3.19462175087882e-13
33535.928473	1215.646018	-1221.453362	9.01402319082505e-13	2.42510488905275e-13	-2.42510488905275e-13
40334.535501	4325.592171	-2250.302229	1.0333098447121e-12	1.9609439235211e-13	-1.9609439235211e-13
56411.614917	6233.393295	-6207.813785	4.79796885464315e-13	1.79472140420543e-13	-1.79472140420543e-13
