READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT pc mode data
376.814006	58.385326	-36.892843	5.41320570140863e-11	1.22287867295803e-11	-1.22287867295803e-11
479.652648	40.795604	-44.453316	1.23762682160487e-10	2.80431574212976e-11	-2.80431574212976e-11
583.596240	57.203412	-63.147988	9.11894904431447e-11	2.05256513340097e-11	-2.05256513340097e-11
721.965749	44.199902	-81.166098	9.13283824485705e-11	2.02466177802872e-11	-2.02466177802872e-11
829.594741	54.414971	-63.429089	9.12506329122507e-11	2.05393862564778e-11	-2.05393862564778e-11
950.784945	63.605367	-66.775233	8.09436109397369e-11	1.82194432068549e-11	-1.82194432068549e-11
1111.406970	91.032242	-97.016658	5.42893320482034e-11	1.25095842587491e-11	-1.25095842587491e-11
1244.882156	25.254636	-42.442944	1.04645641397717e-10	2.29073474658669e-11	-2.29073474658669e-11
1294.895520	22.880312	-24.758728	5.38863128150489e-11	1.22255593950683e-11	-1.22255593950683e-11
1354.899161	40.603510	-37.123330	3.37164813360504e-11	7.59396824490208e-12	-7.59396824490208e-12
1436.455236	46.803496	-40.952564	4.36189428580586e-11	9.85955362188165e-12	-9.85955362188165e-12
1520.864795	30.091477	-37.606063	6.26135270516676e-11	1.41515348656789e-11	-1.41515348656789e-11
1593.573745	52.660547	-42.617473	2.60997039953958e-11	5.96500911851992e-12	-5.96500911851992e-12
1691.723999	34.744333	-45.489707	3.1530891728969e-11	7.07600183643025e-12	-7.07600183643025e-12
1785.218398	41.542514	-58.750066	2.63841527046248e-11	5.79730100452899e-12	-5.79730100452899e-12
1877.986943	34.022628	-51.226032	3.25054604511126e-11	6.97590379980373e-12	-6.97590379980373e-12
1942.650110	37.056922	-30.640538	3.71712830770641e-11	8.37206205672247e-12	-8.37206205672247e-12
2010.119132	29.763439	-30.412101	4.40836722790155e-11	9.65299452865971e-12	-9.65299452865971e-12
2076.620099	33.467232	-36.737528	3.61095175034974e-11	8.07432543656256e-12	-8.07432543656256e-12
2149.859378	30.432674	-39.772046	3.61015129651534e-11	8.07254904412381e-12	-8.07254904412381e-12
2214.823005	35.673747	-34.530953	3.60002675749594e-11	8.07905171113206e-12	-8.07905171113206e-12
2317.893726	42.924765	-67.396975	2.25711247535127e-11	5.15853797250322e-12	-5.15853797250322e-12
2392.685602	53.381409	-31.867111	2.98064241192889e-11	6.68904416925027e-12	-6.68904416925027e-12
2494.071189	52.288282	-48.004178	2.52519841758217e-11	5.68749897420637e-12	-5.68749897420637e-12
2582.886312	28.663180	-36.526840	3.89647241504004e-11	8.74431648336395e-12	-8.74431648336395e-12
2681.000174	101.040398	-69.450682	2.22648993215087e-11	4.0954306969351e-12	-4.0954306969351e-12
6234.714311	56.730901	-41.054719	1.91891217445545e-11	4.24305090606239e-12	-4.24305090606239e-12
6329.660708	64.584823	-38.215497	1.84237585997341e-11	4.03360837173277e-12	-4.03360837173277e-12
7462.647272	65.164740	-57.693889	1.44769856709455e-11	3.12147430662326e-12	-3.12147430662326e-12
7576.786626	33.766906	-48.974614	2.17704831553452e-11	4.64146392021388e-12	-4.64146392021388e-12
7666.153934	47.199658	-55.600402	1.57304532227959e-11	3.56129911994482e-12	-3.56129911994482e-12
7770.093778	58.596393	-56.740187	1.39716344595431e-11	3.17634468032391e-12	-3.17634468032391e-12
7908.426417	58.166155	-79.736245	1.16687830978941e-11	2.63081536568441e-12	-2.63081536568441e-12
8038.591811	58.381140	-71.999240	1.23172525792244e-11	2.76558504581953e-12	-2.76558504581953e-12
8170.227583	72.169569	-73.254631	1.10380780340307e-11	2.47834725366219e-12	-2.47834725366219e-12
8302.380755	65.382077	-59.983603	1.27713501585434e-11	2.8794387618287e-12	-2.8794387618287e-12
8418.464902	54.605130	-50.702070	1.52318316674407e-11	3.43413512107515e-12	-3.43413512107515e-12
8521.472895	54.389588	-48.402864	1.79540424561836e-11	3.77065479211701e-12	-3.77065479211701e-12
12061.413599	77.318413	-85.657307	9.9259902621813e-12	2.29024411473309e-12	-2.29024411473309e-12
12211.368579	62.756413	-72.636567	1.34651156132596e-11	2.8910493186165e-12	-2.8910493186165e-12
17811.520059	68.674412	-94.301308	8.09895621891036e-12	2.10445972486865e-12	-2.10445972486865e-12
18023.324407	190.339745	-143.129935	5.7397815549006e-12	1.24563194645461e-12	-1.24563194645461e-12
23658.813147	81.711005	-98.815975	7.01895562638774e-12	1.81835515758526e-12	-1.81835515758526e-12
23960.310674	254.091798	-219.786522	3.16941967037737e-12	7.59924586028734e-13	-7.59924586028734e-13
29602.825470	194.651402	-261.680338	2.82232079281356e-12	7.35977133948672e-13	-7.35977133948672e-13
30023.930129	234.886803	-226.453257	2.95643014177195e-12	7.5178609548053e-13	-7.5178609548053e-13
