READ TERR 1 2
NO	NO	NO	NO	NO	NO
!Time	Poserr	Negerr	Flux	PosErr	NegErr
!XRT wt mode data
227.177133	0.273184	-0.258777	1.34404262675264e-08	2.00358044398433e-09	-2.00358044398433e-09
227.700435	0.264053	-0.250117	1.37516303342085e-08	2.07944133910132e-09	-2.07944133910132e-09
228.271014	0.234329	-0.306527	1.98500665980711e-08	2.4299878879731e-09	-2.4299878879731e-09
228.826448	0.353187	-0.321104	1.59240842820942e-08	1.94938038508096e-09	-1.94938038508096e-09
229.538343	0.294234	-0.358708	1.64615100996267e-08	2.01517050601425e-09	-2.01517050601425e-09
230.119477	0.287760	-0.286901	1.87165630454146e-08	2.29122758846549e-09	-2.29122758846549e-09
230.683137	0.241828	-0.275900	2.0777038469606e-08	2.54346506590506e-09	-2.54346506590506e-09
231.505708	0.607721	-0.580744	2.50901961866554e-08	3.09405074748883e-09	-3.09405074748883e-09
232.726989	0.562425	-0.613560	2.78009213986902e-08	3.486856054187e-09	-3.486856054187e-09
233.974910	0.613271	-0.685496	2.55506462092887e-08	3.15083217408848e-09	-3.15083217408848e-09
235.105126	0.518510	-0.516945	3.18441053240466e-08	3.96021531035521e-09	-3.96021531035521e-09
236.256886	0.553431	-0.633250	2.80375876165294e-08	3.45751456396521e-09	-3.45751456396521e-09
237.321887	0.596811	-0.511569	2.91925383547432e-08	3.72455298378026e-09	-3.72455298378026e-09
238.282748	0.392082	-0.364050	4.3758146594611e-08	5.44187642632973e-09	-5.44187642632973e-09
239.219501	0.458760	-0.544671	3.1854966121773e-08	4.13509449274144e-09	-4.13509449274144e-09
240.096927	0.431759	-0.418666	3.92608821405543e-08	4.84153899932225e-09	-4.84153899932225e-09
240.854886	0.330293	-0.326200	5.0901389111748e-08	6.27701271290421e-09	-6.27701271290421e-09
241.586089	0.378338	-0.400909	4.23466895422527e-08	5.31121996472743e-09	-5.31121996472743e-09
242.363250	0.359087	-0.398823	4.50856816733154e-08	5.47256868501055e-09	-5.47256868501055e-09
242.992785	0.241943	-0.270448	6.93002164038568e-08	8.36933504880963e-09	-8.36933504880963e-09
243.733614	0.403135	-0.498886	3.55697883499898e-08	4.61731565197519e-09	-4.61731565197519e-09
244.480284	0.377014	-0.343535	4.68858655768676e-08	5.78631146357678e-09	-5.78631146357678e-09
245.209705	0.458878	-0.352407	4.12099575986997e-08	5.08189332287161e-09	-5.08189332287161e-09
246.088782	0.458692	-0.420200	3.8527664837586e-08	4.67216557078127e-09	-4.67216557078127e-09
246.955408	0.380223	-0.407933	4.28751132319859e-08	5.19937124485052e-09	-5.19937124485052e-09
247.720624	0.340893	-0.384993	4.58320861506877e-08	5.65188096496369e-09	-5.65188096496369e-09
248.476678	0.360530	-0.415162	4.31623642054795e-08	5.27813670872415e-09	-5.27813670872415e-09
249.289646	0.470923	-0.452438	3.59444136007466e-08	4.43256156091207e-09	-4.43256156091207e-09
250.224482	0.470113	-0.463913	3.45459056715997e-08	4.44731065254942e-09	-4.44731065254942e-09
251.075216	0.405755	-0.380622	4.18048744542069e-08	5.19896232027384e-09	-5.19896232027384e-09
251.788791	0.275736	-0.307820	5.78777719177733e-08	7.02529206764116e-09	-7.02529206764116e-09
252.447023	0.368298	-0.382496	4.43373167624771e-08	5.47178817442912e-09	-5.47178817442912e-09
253.244044	0.355875	-0.428723	4.22960658438881e-08	5.17220085184535e-09	-5.17220085184535e-09
254.014402	0.368335	-0.414483	4.1746746293177e-08	5.19173340587521e-09	-5.19173340587521e-09
254.749332	0.382420	-0.366595	4.26947942181964e-08	5.44724890839787e-09	-5.44724890839787e-09
255.603129	0.460890	-0.471376	3.55079486321437e-08	4.34211159614228e-09	-4.34211159614228e-09
