289.631 50.000 -50 0.15128 0 0
389.631 50.000 -50 0.17043 0 0
489.631 50.000 -50 0.22208 0 0
589.631 50.000 -50 0.17592 0 0
689.631 50.000 -50 0.17405 0 0
789.631 50.000 -50 0.17029 0 0
889.631 50.000 -50 0.16949 0 0
989.631 50.000 -50 0.17291 0 0
1089.631 50.000 -50 0.17447 0 0
1189.631 50.000 -50 0.17411 0 0
1289.631 50.000 -50 0.175 0 0
1389.631 50.000 -50 0.1739 0 0
1489.631 50.000 -50 0.17024 0 0
1589.631 50.000 -50 0.16816 0 0
1689.631 50.000 -50 0.20571 0 0
6189.631 50.000 -50 0.12821 0 0
6289.631 50.000 -50 0.11959 0 0
6389.631 50.000 -50 0.12081 0 0
6489.631 50.000 -50 0.12191 0 0
6589.631 50.000 -50 0.12009 0 0
6689.631 50.000 -50 0.11965 0 0
6789.631 50.000 -50 0.11963 0 0
6889.631 50.000 -50 0.12098 0 0
6989.631 50.000 -50 0.12134 0 0
7089.631 50.000 -50 0.1214 0 0
7189.631 50.000 -50 0.81853 0 0
241689.631 50.000 -50 0.14023 0 0
241789.631 50.000 -50 0.1137 0 0
241889.631 50.000 -50 0.11278 0 0
241989.631 50.000 -50 0.1126 0 0
242089.631 50.000 -50 0.27506 0 0
258889.631 50.000 -50 0.13286 0 0
258989.631 50.000 -50 0.11355 0 0
259089.631 50.000 -50 0.11493 0 0
259189.631 50.000 -50 0.11496 0 0
259289.631 50.000 -50 0.1871 0 0
293289.631 50.000 -50 0.1171 0 0
293389.631 50.000 -50 0.11037 0 0
293489.631 50.000 -50 0.11029 0 0
293589.631 50.000 -50 0.1102 0 0
293689.631 50.000 -50 0.11007 0 0
293789.631 50.000 -50 5.0222 0 0
367489.631 50.000 -50 2.2478 0 0
367589.631 50.000 -50 0.1098 0 0
367689.631 50.000 -50 0.11235 0 0
367789.631 50.000 -50 0.11054 0 0
367889.631 50.000 -50 0.11107 0 0
367989.631 50.000 -50 0.1102 0 0
368089.631 50.000 -50 0.11137 0 0
368189.631 50.000 -50 0.11136 0 0
368289.631 50.000 -50 0.13407 0 0
465889.631 50.000 -50 0.16991 0 0
465989.631 50.000 -50 0.10989 0 0
466089.631 50.000 -50 0.11067 0 0
466189.631 50.000 -50 0.11002 0 0
466289.631 50.000 -50 0.11046 0 0
466389.631 50.000 -50 0.10995 0 0
466489.631 50.000 -50 0.11017 0 0
466589.631 50.000 -50 0.11064 0 0
466689.631 50.000 -50 0.1334 0 0
476189.631 50.000 -50 0.37614 0 0
476289.631 50.000 -50 0.079596 0 0
476389.631 50.000 -50 0.079042 0 0
476489.631 50.000 -50 0.079504 0 0
476589.631 50.000 -50 0.079204 0 0
476689.631 50.000 -50 0.078908 0 0
476789.631 50.000 -50 0.078995 0 0
476889.631 50.000 -50 0.39793 0 0
516389.631 50.000 -50 0.17773 0 0
516489.631 50.000 -50 0.11006 0 0
516589.631 50.000 -50 0.11006 0 0
516689.631 50.000 -50 0.1097 0 0
516789.631 50.000 -50 0.10973 0 0
516889.631 50.000 -50 0.10983 0 0
516989.631 50.000 -50 0.11021 0 0
517089.631 50.000 -50 0.10985 0 0
517189.631 50.000 -50 0.11089 0 0
517289.631 50.000 -50 0.10976 0 0
517389.631 50.000 -50 0.13329 0 0
522389.631 50.000 -50 0.099362 0 0
522489.631 50.000 -50 0.091689 0 0
522589.631 50.000 -50 0.089456 0 0
522689.631 50.000 -50 0.089553 0 0
522789.631 50.000 -50 0.089598 0 0
522889.631 50.000 -50 0.089853 0 0
522989.631 50.000 -50 0.089967 0 0
523089.631 50.000 -50 0.08956 0 0
523189.631 50.000 -50 0.089803 0 0
523289.631 50.000 -50 0.090083 0 0
523389.631 50.000 -50 0.089894 0 0
523489.631 50.000 -50 0.089745 0 0
523589.631 50.000 -50 0.089619 0 0
523789.631 50.000 -50 0.089549 0 0
523889.631 50.000 -50 0.089438 0 0
523989.631 50.000 -50 0.089811 0 0
524089.631 50.000 -50 0.089049 0 0
524189.631 50.000 -50 0.1495 0 0
527789.631 50.000 -50 0.55385 0 0
527889.631 50.000 -50 0.46013 0 0
527989.631 50.000 -50 0.34218 0 0
528089.631 50.000 -50 0.34744 0 0
528189.631 50.000 -50 0.34032 0 0
528289.631 50.000 -50 0.31813 0 0
528389.631 50.000 -50 0.32025 0 0
528489.631 50.000 -50 0.32174 0 0
528589.631 50.000 -50 0.33356 0 0
528689.631 50.000 -50 0.30786 0 0
528789.631 50.000 -50 0.31252 0 0
528889.631 50.000 -50 0.52583 0 0
705889.631 50.000 -50 0.087551 0 0
705989.631 50.000 -50 0.082581 0 0
706089.631 50.000 -50 0.11299 0 0
706189.631 50.000 -50 0.082201 0 0
706289.631 50.000 -50 0.081984 0 0
706389.631 50.000 -50 0.081836 0 0
706489.631 50.000 -50 0.082055 0 0
706589.631 50.000 -50 0.082254 0 0
706689.631 50.000 -50 0.10145 0 0
785989.631 50.000 -50 0.099606 0 0
786089.631 50.000 -50 0.088638 0 0
786189.631 50.000 -50 0.089196 0 0
786289.631 50.000 -50 0.089691 0 0
786389.631 50.000 -50 0.089733 0 0
786489.631 50.000 -50 0.089846 0 0
786589.631 50.000 -50 0.21564 0 0
797489.631 50.000 -50 0.12095 0 0
797589.631 50.000 -50 0.086245 0 0
797689.631 50.000 -50 0.085783 0 0
797789.631 50.000 -50 0.12084 0 0
797889.631 50.000 -50 0.085338 0 0
797989.631 50.000 -50 0.089335 0 0
837989.631 50.000 -50 0.11772 0 0
838089.631 50.000 -50 0.085564 0 0
838189.631 50.000 -50 0.084552 0 0
838289.631 50.000 -50 0.084643 0 0
838389.631 50.000 -50 0.084656 0 0
838489.631 50.000 -50 0.084569 0 0
838589.631 50.000 -50 0.084174 0 0
838689.631 50.000 -50 0.084417 0 0
838789.631 50.000 -50 0.084373 0 0
838889.631 50.000 -50 0.1164 0 0
838989.631 50.000 -50 0.084484 0 0
839089.631 50.000 -50 0.20195 0 0
912189.631 50.000 -50 0.15405 0 0
912289.631 50.000 -50 0.090914 0 0
912389.631 50.000 -50 0.092392 0 0
912489.631 50.000 -50 0.092646 0 0
912589.631 50.000 -50 0.093392 0 0
912689.631 50.000 -50 0.15659 0 0
923689.631 50.000 -50 0.12431 0 0
923789.631 50.000 -50 0.11082 0 0
923889.631 50.000 -50 0.11002 0 0
923989.631 50.000 -50 0.11129 0 0
924089.631 50.000 -50 0.10937 0 0
924189.631 50.000 -50 0.53552 0 0
929389.631 50.000 -50 0.24633 0 0
929489.631 50.000 -50 0.11224 0 0
929589.631 50.000 -50 0.11379 0 0
929689.631 50.000 -50 0.11264 0 0
929789.631 50.000 -50 0.11286 0 0
929889.631 50.000 -50 0.13621 0 0
1055589.631 50.000 -50 0.13405 0 0
1055689.631 50.000 -50 0.11106 0 0
1055789.631 50.000 -50 0.11093 0 0
1055889.631 50.000 -50 0.11105 0 0
1055989.631 50.000 -50 0.11109 0 0
1056089.631 50.000 -50 0.11141 0 0
1056189.631 50.000 -50 0.13586 0 0
1061289.631 50.000 -50 0.1147 0 0
1061389.631 50.000 -50 0.0794 0 0
1061489.631 50.000 -50 0.08017 0 0
1061589.631 50.000 -50 0.11185 0 0
1061689.631 50.000 -50 0.080144 0 0
1061789.631 50.000 -50 0.080866 0 0
1061889.631 50.000 -50 0.080586 0 0
1061989.631 50.000 -50 0.20135 0 0
1142389.631 50.000 -50 0.086354 0 0
1142489.631 50.000 -50 0.07934 0 0
1142589.631 50.000 -50 0.079317 0 0
1142689.631 50.000 -50 0.079303 0 0
1142789.631 50.000 -50 0.079582 0 0
1142889.631 50.000 -50 0.079444 0 0
1142989.631 50.000 -50 0.079521 0 0
1143089.631 50.000 -50 0.079312 0 0
1143189.631 50.000 -50 0.079117 0 0
1143289.631 50.000 -50 0.079333 0 0
1143389.631 50.000 -50 0.10846 0 0
1143489.631 50.000 -50 0.080342 0 0
1143589.631 50.000 -50 0.080061 0 0
1143689.631 50.000 -50 0.080494 0 0
1143789.631 50.000 -50 0.079601 0 0
1143889.631 50.000 -50 0.19928 0 0
3322489.631 50.000 -50 0.27798 0 0
3322589.631 50.000 -50 0.24069 0 0
3322689.631 50.000 -50 0.24066 0 0
3322789.631 50.000 -50 0.24222 0 0
3322889.631 50.000 -50 0.24228 0 0
3322989.631 50.000 -50 1.2033 0 0
3351189.631 50.000 -50 1.7685 0 0
3351289.631 50.000 -50 0.13945 0 0
3351389.631 50.000 -50 0.12527 0 0
3351489.631 50.000 -50 0.12903 0 0
3351589.631 50.000 -50 0.12963 0 0
3351689.631 50.000 -50 18.34 0 0
3352689.631 50.000 -50 0.16522 0 0
3352789.631 50.000 -50 0.11027 0 0
3352889.631 50.000 -50 0.10958 0 0
3352989.631 50.000 -50 0.10948 0 0
3353089.631 50.000 -50 0.26961 0 0
3356989.631 50.000 -50 0.8475 0 0
3357089.631 50.000 -50 0.11019 0 0
3357189.631 50.000 -50 0.13367 0 0
3363589.631 50.000 -50 0.39389 0 0
3363689.631 50.000 -50 0.11052 0 0
3363789.631 50.000 -50 0.11013 0 0
3363889.631 50.000 -50 0.10945 0 0
3363989.631 50.000 -50 0.11039 0 0
3364089.631 50.000 -50 0.11 0 0
3364189.631 50.000 -50 0.10917 0 0
